provincia,id,localidad,cp,id_prov_mstr
Buenos Aires,2768,VILLA LIBRE,8000,6
Buenos Aires,4678,VILLA LIA,2761,6
Buenos Aires,4761,VILLA LEANDRA,2946,6
Buenos Aires,18256,VILLA LAZA,7000,6
Buenos Aires,3133,VILLA LAURA,8109,6
Buenos Aires,16554,VILLA LA FLORIDA,1881,6
Buenos Aires,3247,VILLA LA CHECHELA,1625,6
Buenos Aires,2823,VILLA JUAREZ,7020,6
Buenos Aires,4809,VILLA ITALIA,7000,6
Buenos Aires,2762,VILLA CERRITO,8000,6
Buenos Aires,4359,VILLA CENTENARIO,2700,6
Buenos Aires,2575,VILLA CASTELAR EST ERIZE,6430,6
Buenos Aires,4805,VELA,7003,6
Buenos Aires,3810,VEDIA,6030,6
Buenos Aires,3220,VECINO,7118,6
Buenos Aires,2585,VASQUEZ,7519,6
Buenos Aires,2709,VAÑA,7301,6
Buenos Aires,2873,VALLIMANCA,6557,6
Buenos Aires,3591,VALERIA DEL MAR,7167,6
Buenos Aires,4176,VALENZUELA ANTON,7630,6
Buenos Aires,4569,VALENTIN GOMEZ,6401,6
Buenos Aires,3766,VALENTIN ALSINA,1822,6
Buenos Aires,2492,VALDEZ,6667,6
Buenos Aires,4677,VAGUES,2764,6
Buenos Aires,4358,URQUIZA,2718,6
Buenos Aires,2945,URIBELARREA,1815,6
Buenos Aires,2872,URDAMPILLETA,6553,6
Buenos Aires,4084,UNIDAD TURISTICA CHAPADMALAL,7609,6
Buenos Aires,2675,UDAQUIOLA,7151,6
Buenos Aires,4823,UBALLES,7301,6
Buenos Aires,4666,TUYUTI,6721,6
Buenos Aires,16452,TURDERA,1834,6
Buenos Aires,16531,TRUJUI,1664,6
Buenos Aires,2531,TROPEZON,6501,6
Buenos Aires,4873,TRONGE,6407,6
Buenos Aires,16540,TRONCOS DEL TALAR,1618,6
Buenos Aires,3836,TRIUNVIRATO,6071,6
Buenos Aires,16469,TRISTAN SUAREZ,1806,6
Buenos Aires,3809,TRIGALES,6053,6
Buenos Aires,3008,TRES SARGENTOS,6727,6
Buenos Aires,4851,TRES PICOS,8162,6
Buenos Aires,4824,VELLOSO,7305,6
Buenos Aires,2760,VENANCIO,8117,6
Buenos Aires,3937,VERGARA,7135,6
Buenos Aires,3938,VERONICA,1917,6
Buenos Aires,4900,VILLA CARUCHA,7505,6
Buenos Aires,3207,VILLA CAROLA,6555,6
Buenos Aires,4995,VILLA CAPDEPONT,2800,6
Buenos Aires,2843,VILLA CACIQUE,7005,6
Buenos Aires,4551,VILLA BURGOS,7203,6
Buenos Aires,4403,VILLA BUIDE,1629,6
Buenos Aires,2761,VILLA BUENOS AIRES,8000,6
Buenos Aires,16581,VILLA BROWN,1888,6
Buenos Aires,4874,VILLA BRANDA,6471,6
Buenos Aires,16493,VILLA BOSCH,1682,6
Buenos Aires,3698,VILLA BELGRANO,6000,6
Buenos Aires,16568,VILLA BALLESTER,1653,6
Buenos Aires,4402,VILLA ASTOLFI,1633,6
Buenos Aires,3185,VILLA ARCADIA,7540,6
Buenos Aires,4080,SAN JULIAN,7613,6
Buenos Aires,4994,VILLA ANGUS,2800,6
Buenos Aires,4401,VILLA AGUEDA,1629,6
Buenos Aires,2947,VILLA ADRIANA,1816,6
Buenos Aires,4700,VILLA ADELINA,1607,6
Buenos Aires,27901,VILLA ADELINA,1605,6
Buenos Aires,27929,VILLA 7 DE MARZO,8504,6
Buenos Aires,3787,VILELA,7208,6
Buenos Aires,3837,VIGELENCIA,6070,6
Buenos Aires,3939,VIEYTES,1915,6
Buenos Aires,3675,VICTORINO DE LA PLAZA,6411,6
Buenos Aires,16440,VICTORIA,1644,6
Buenos Aires,2710,VICENTE PEREDA,7300,6
Buenos Aires,21728,VICENTE LOPEZ,1638,6
Buenos Aires,2946,VICENTE CASARES,1808,6
Buenos Aires,4444,VIBORAS,8180,6
Buenos Aires,3206,VILLA ALDEANITA,6471,6
